============================================================
KEY 0x0000000267774671
  hit=7ff619c7f008 pointer_at=7ff619c7f000 target=7ff618aac0c0 function=FUN_7ff618aac0c0@7ff618aac0c0
  *(undefined8 *)(param_1 + 0x228) = uVar1;
  uVar1 = puVar2[0x17];
  *(undefined8 *)(param_1 + 0x230) = puVar2[0x16];
  *(undefined8 *)(param_1 + 0x238) = uVar1;
  uVar1 = puVar2[0x19];
  *(undefined8 *)(param_1 + 0x240) = puVar2[0x18];
  *(undefined8 *)(param_1 + 0x248) = uVar1;
  return;
}


============================================================
FUNCTION FUN_7ff618b26e20@7ff618b26e20 size=218

void FUN_7ff618b26e20(longlong param_1,undefined4 *param_2)

{
  undefined4 uVar1;
  undefined4 uVar2;
  undefined4 uVar3;
  undefined8 uVar4;
  char cVar5;
  undefined8 uVar6;
  undefined8 *puVar7;
  undefined4 auStack_18 [2];
  undefined8 uStack_10;
  
  cVar5 = FUN_7ff618558060();
  if (cVar5 != '\0') {
    uStack_10 = *(undefined8 *)(param_2 + 2);
    auStack_18[0] = *param_2;
    uVar6 = FUN_7ff618516340(auStack_18,*(undefined4 *)PTR_DAT_7ff61a0c07c0);
    if (*(char *)(param_1 + 0x1d5) == '\0') {
      puVar7 = (undefined8 *)FUN_7ff618b22830(param_1);
      uVar4 = puVar7[1];
      *(undefined8 *)(param_1 + 0x180) = *puVar7;
      *(undefined8 *)(param_1 + 0x188) = uVar4;
      uVar4 = puVar7[3];
      *(undefined8 *)(param_1 + 400) = puVar7[2];
      *(undefined8 *)(param_1 + 0x198) = uVar4;
      uVar4 = puVar7[5];
      *(undefined8 *)(param_1 + 0x1a0) = puVar7[4];
      *(undefined8 *)(param_1 + 0x1a8) = uVar4;
      uVar4 = puVar7[7];
      *(undefined8 *)(param_1 + 0x1b0) = puVar7[6];
      *(undefined8 *)(param_1 + 0x1b8) = uVar4;
      uVar1 = *(undefined4 *)((longlong)puVar7 + 0x44);
      uVar2 = *(undefined4 *)(puVar7 + 9);
      uVar3 = *(undefined4 *)((longlong)puVar7 + 0x4c);
      *(undefined4 *)(param_1 + 0x1c0) = *(undefined4 *)(puVar7 + 8);
      *(undefined4 *)(param_1 + 0x1c4) = uVar1;
      *(undefined4 *)(param_1 + 0x1c8) = uVar2;
      *(undefined4 *)(param_1 + 0x1cc) = uVar3;
      *(undefined8 *)(param_1 + 0x1d0) = puVar7[10];
      if (*(char *)(param_1 + 0x1d5) == '\0') {
        FUN_7ff618b22910();
      }
      *(undefined4 *)(param_1 + 0xab0) = 0;
    }
    func_0x7ff618b271e0(param_1,uVar6);
    func_0x7ff618b27130(param_1,uVar6,0);
    func_0x7ff618b272a0(param_1,uVar6);
    *(undefined1 *)(param_1 + 0x1d5) = 1;
  }
  return;
}


============================================================
FUNCTION FUN_7ff618b26f00@7ff618b26f00 size=549

void FUN_7ff618b26f00(uint *param_1,undefined4 *param_2)

{
  ushort uVar1;
  longlong lVar2;
  uint uVar3;
  longlong lVar4;
  ulonglong uVar5;
  longlong lVar6;
  ulonglong uVar7;
  ulonglong uVar8;
  longlong lVar9;
  ulonglong uVar10;
  longlong lVar11;
  ulonglong uVar12;
  bool bVar13;
  undefined8 uStackX_8;
  undefined4 auStack_38 [2];
  undefined8 uStack_30;
  
  uVar3 = (int)*param_1 >> 0xd;
  lVar11 = (((ulonglong)uVar3 | 0xffc0000) >> 0x12 & (ulonglong)(uVar3 & 0xffff)) * 0x40 +
           *DAT_7ff61a4a9c70;
  lVar4 = (ulonglong)((*param_1 & 0x1fff) * *(int *)(lVar11 + 0x30)) + *(longlong *)(lVar11 + 8);
  uStack_30 = *(undefined8 *)(param_2 + 2);
  auStack_38[0] = *param_2;
  lVar4 = (*(longlong *)(param_1 + 2) -
          ((longlong)*(int *)(lVar11 + 0x34) & *(ulonglong *)(lVar4 + 8))) + lVar4;
  lVar11 = FUN_7ff618516340(auStack_38,*(undefined4 *)PTR_DAT_7ff61a0bff58);
  uVar10 = 0;
  uVar8 = uVar10;
  uVar12 = uVar10;
  if (0 < *(longlong *)(lVar4 + 0x88)) {
    do {
      if (*(char *)(uVar8 + lVar11) != *(char *)((longlong)param_1 + uVar8 * 0x1a + 0x1e0)) {
        lVar2 = *(longlong *)(lVar4 + 0x90);
        *(char *)((longlong)param_1 + uVar8 * 0x1a + 0x1e0) = *(char *)(uVar8 + lVar11);
        lVar2 = lVar2 + 0x90 + lVar4 + uVar8 * 0x28;
        uVar5 = uVar10;
        uVar7 = uVar10;
        if (0 < *(longlong *)(lVar2 + 0x20)) {
          do {
            uVar3 = (int)uVar5 + 1;
            *(undefined1 *)((longlong)param_1 + uVar7 + uVar8 * 0x1a + 0x1e2) = 0;
            uVar5 = (ulonglong)uVar3;
            uVar7 = (longlong)(int)uVar3;
          } while ((longlong)(int)uVar3 < *(longlong *)(lVar2 + 0x20));
        }
        lVar2 = *(longlong *)(PTR_DAT_7ff61a0bffb8 + 8);
        lVar9 = (longlong)param_1 + uVar8 * 0x31 + *(longlong *)(param_1 + 0x72) + 0x1d8;
        FUN_7ff6183755a0(&uStackX_8,lVar2,0,0xffffffff);
        FUN_7ff6198ee862(lVar9,0,uStackX_8);
        uVar1 = *(ushort *)(lVar2 + 0x1c);
        bVar13 = (uVar1 & 0x78) != 0;
        if ((uVar1 & 0x78) == 0) {
          uVar3 = *(uint *)(lVar2 + 0x20);
          if ((uVar1 >> 6 & 1) != 0) {
            if ((lVar9 == 0) || (lVar6 = FUN_7ff618375140(lVar2,lVar9), lVar6 == 0)) {
              uVar3 = uVar3 | 0x15488bf;
            }
            else {
              uVar3 = uVar3 | *(uint *)(lVar6 + 0x20) & 0x15488bf;
            }
          }
          bVar13 = (uVar3 & 0xc08070) != 0;
        }
        if (bVar13) {
          FUN_7ff6183e2a60(lVar2,lVar9,0,0xffffffff,0);
        }
      }
      uVar3 = (int)uVar12 + 1;
      uVar8 = (longlong)(int)uVar3;
      uVar12 = (ulonglong)uVar3;
    } while ((longlong)(int)uVar3 < *(longlong *)(lVar4 + 0x88));
  }
  if (param_1[0x114] != *(uint *)(lVar11 + 0x18)) {
    param_1[0x115] = 0;
    param_1[0x114] = *(uint *)(lVar11 + 0x18);
  }
  return;
}


============================================================
FUNCTION FUN_7ff618b226e0@7ff618b226e0 size=76

void FUN_7ff618b226e0(longlong param_1,undefined4 *param_2)

{
  int *piVar1;
  undefined4 auStack_18 [2];
  undefined8 uStack_10;
  
  auStack_18[0] = *param_2;
  uStack_10 = *(undefined8 *)(param_2 + 2);
  piVar1 = (int *)FUN_7ff618516340(auStack_18,*(undefined4 *)PTR_DAT_7ff61a0c0868);
  if (*piVar1 != *(int *)(param_1 + 0x180)) {
    *(undefined1 *)(param_1 + 0x184) = 1;
    *(int *)(param_1 + 0x180) = *piVar1;
  }
  return;
}


============================================================
FUNCTION FUN_7ff6191db5a0@7ff6191db5a0 size=57

void FUN_7ff6191db5a0(undefined8 param_1,undefined4 *param_2)

{
  longlong lVar1;
  undefined4 auStack_18 [2];
  undefined8 uStack_10;
  
  auStack_18[0] = *param_2;
  uStack_10 = *(undefined8 *)(param_2 + 2);
  lVar1 = FUN_7ff618516340(auStack_18,*(undefined4 *)PTR_DAT_7ff61a0d5f68);
  *(undefined8 *)(lVar1 + 0x30) = 0;
  *(undefined8 *)(lVar1 + 0x38) = 0;
  *(undefined8 *)(lVar1 + 0x48) = 0;
  return;
}


============================================================
FUNCTION FUN_7ff6191cf8f0@7ff6191cf8f0 size=77

void FUN_7ff6191cf8f0(undefined8 param_1,undefined4 *param_2)

{
  longlong lVar1;
  undefined4 auStack_18 [2];
  undefined8 uStack_10;
  
  auStack_18[0] = *param_2;
  uStack_10 = *(undefined8 *)(param_2 + 2);
  lVar1 = FUN_7ff618516340(auStack_18,*(undefined4 *)PTR_DAT_7ff61a0d6698);
  *(undefined8 *)(lVar1 + 0x78) = 0;
  *(undefined8 *)(lVar1 + 0x80) = 0;
  *(undefined8 *)(lVar1 + 0x88) = 0;
  *(undefined8 *)(lVar1 + 0x90) = 0;
  *(undefined8 *)(lVar1 + 0x98) = 0;
  return;
}


============================================================
FUNCTION FUN_7ff618bb1dd0@7ff618bb1dd0 size=94

void FUN_7ff618bb1dd0(longlong param_1,undefined4 *param_2)

{
  char cVar1;
  longlong lVar2;
  undefined4 auStack_18 [2];
  undefined8 uStack_10;
  
  cVar1 = FUN_7ff618557f70();
  if (cVar1 != '\0') {
    uStack_10 = *(undefined8 *)(param_2 + 2);
    auStack_18[0] = *param_2;
    lVar2 = FUN_7ff618516340(auStack_18,*(undefined4 *)PTR_DAT_7ff61a0de710);
    *(undefined4 *)(param_1 + 0x25c) = *(undefined4 *)(lVar2 + 0x4c);
    *(bool *)(param_1 + 0x260) = *(int *)(lVar2 + 8) != 0;
  }
  return;
}


============================================================
FUNCTION FUN_7ff618ebded0@7ff618ebded0 size=209

void FUN_7ff618ebded0(longlong param_1,undefined4 *param_2)

{
  int iVar1;
  ulonglong uVar2;
  uint uVar3;
  undefined8 *puVar4;
  int *piVar5;
  undefined8 uVar6;
  longlong lVar7;
  undefined1 auStackX_8 [8];
  undefined4 auStack_18 [2];
  undefined8 uStack_10;
  
  auStack_18[0] = *param_2;
  uStack_10 = *(undefined8 *)(param_2 + 2);
  puVar4 = (undefined8 *)FUN_7ff618516340(auStack_18,*(undefined4 *)PTR_DAT_7ff61a0e8338);
  *(undefined8 *)(param_1 + 0x1c0) = *puVar4;
  *(undefined4 *)(param_1 + 0x1c8) = *(undefined4 *)(puVar4 + 1);
  piVar5 = (int *)FUN_7ff6183c2310(param_1 + 0x1d8,auStackX_8);
  if (*piVar5 != -1) {
    uVar3 = (int)*(uint *)(param_1 + 0x1dc) >> 0xd;
    lVar7 = (((ulonglong)uVar3 | 0xffc0000) >> 0x12 & (ulonglong)(uVar3 & 0xffff)) * 0x40 +
            *DAT_7ff61a4a9c70;
    iVar1 = *(int *)(lVar7 + 0x34);
    lVar7 = (ulonglong)((*(uint *)(param_1 + 0x1dc) & 0x1fff) * *(int *)(lVar7 + 0x30)) +
            *(longlong *)(lVar7 + 8);
    uVar2 = *(ulonglong *)(lVar7 + 8);
    uVar6 = FUN_7ff618eb53e0(param_1);
    FUN_7ff618ebdfb0(lVar7 - ((longlong)iVar1 & uVar2),puVar4,uVar6);
  }
  return;
}


============================================================
FUNCTION FUN_7ff619079c00@7ff619079c00 size=536

void FUN_7ff619079c00(longlong param_1,undefined4 *param_2)

{
  byte bVar1;
  byte bVar2;
  byte bVar3;
  byte bVar4;
  int iVar5;
  undefined4 uVar6;
  undefined4 uVar7;
  undefined4 uVar8;
  bool bVar9;
  char cVar10;
  undefined8 *puVar11;
  longlong lVar12;
  longlong lVar13;
  undefined8 uVar14;
  undefined4 *puVar15;
  longlong lVar16;
  undefined8 *puVar17;
  int iVar18;
  int iVar19;
  int *piVar20;
  undefined1 auStackX_8 [8];
  undefined4 auStack_38 [2];
  undefined8 uStack_30;
  
  auStack_38[0] = *param_2;
  uStack_30 = *(undefined8 *)(param_2 + 2);
  puVar11 = (undefined8 *)FUN_7ff618516340(auStack_38,*(undefined4 *)PTR_DAT_7ff61a0e7200);
  lVar12 = FUN_7ff619079430(param_1);
  if ((*(int *)(puVar11 + 0x5f) != -1) && (lVar12 != 0)) {
    iVar18 = 1;
    do {
      iVar5 = *(int *)(puVar11 + 0x5f);
      iVar19 = iVar5 + iVar18;
      iVar19 = iVar19 + (iVar19 / 3 + (iVar19 >> 0x1f) +
                        (int)(((longlong)iVar19 / 3 + ((longlong)iVar19 >> 0x3f) & 0xffffffffU) >>
                             0x1f)) * -3;
      lVar13 = (longlong)iVar19;
      piVar20 = (int *)(param_1 + 400 + lVar13 * 0xf8);
      if ((iVar19 == iVar5) && (iVar5 != *(int *)(param_1 + 0x478))) {
        bVar9 = true;
      }
      else {
        bVar9 = false;
      }
      if (((*(int *)(puVar11 + lVar13 * 0x1f + 2) == -0x7ee3623b) ||
          (*(int *)(puVar11 + lVar13 * 0x1f + 2) != *piVar20)) || (bVar9)) {
        if ((char)piVar20[2] == '\0') {
          iVar19 = *piVar20;
          bVar1 = *(byte *)(piVar20 + 1);
          bVar2 = *(byte *)((longlong)piVar20 + 5);
          bVar3 = *(byte *)((longlong)piVar20 + 6);
          bVar4 = *(byte *)((longlong)piVar20 + 7);
          lVar16 = 3;
          do {
            lVar16 = lVar16 + -1;
          } while (lVar16 != 0);
          cVar10 = FUN_7ff6193ee1d0();
          if (cVar10 != '\0') {
            uVar14 = FUN_7ff6193ed6f0();
            FUN_7ff6193ee2c0(uVar14,(((iVar19 * 0x1000193 ^ (uint)bVar1) * 0x1000193 ^ (uint)bVar2)
                                     * 0x1000193 ^ (uint)bVar3) * 0x1000193 ^ (uint)bVar4,4,
                             0xffffffff);
          }
        }
        if (*(int *)(puVar11 + lVar13 * 0x1f + 2) != -0x7ee3623b) {
          func_0x7ff619079ed0(param_1,puVar11 + lVar13 * 0x1f + 2,lVar12);
        }
      }
      else {
        func_0x7ff6190798c0(param_1,lVar12,puVar11 + lVar13 * 0x1f + 2);
      }
      iVar18 = iVar18 + 1;
    } while (iVar18 < 4);
  }
  lVar12 = 6;
  puVar17 = (undefined8 *)(param_1 + 0x180);
  do {
    uVar14 = puVar11[1];
    *puVar17 = *puVar11;
    puVar17[1] = uVar14;
    uVar14 = puVar11[3];
    puVar17[2] = puVar11[2];
    puVar17[3] = uVar14;
    uVar14 = puVar11[5];
    puVar17[4] = puVar11[4];
    puVar17[5] = uVar14;
    uVar14 = puVar11[7];
    puVar17[6] = puVar11[6];
    puVar17[7] = uVar14;
    uVar14 = puVar11[9];
    puVar17[8] = puVar11[8];
    puVar17[9] = uVar14;
    uVar14 = puVar11[0xb];
    puVar17[10] = puVar11[10];
    puVar17[0xb] = uVar14;
    uVar6 = *(undefined4 *)((longlong)puVar11 + 100);
    uVar7 = *(undefined4 *)(puVar11 + 0xd);
    uVar8 = *(undefined4 *)((longlong)puVar11 + 0x6c);
    *(undefined4 *)(puVar17 + 0xc) = *(undefined4 *)(puVar11 + 0xc);
    *(undefined4 *)((longlong)puVar17 + 100) = uVar6;
    *(undefined4 *)(puVar17 + 0xd) = uVar7;
    *(undefined4 *)((longlong)puVar17 + 0x6c) = uVar8;
    uVar6 = *(undefined4 *)((longlong)puVar11 + 0x74);
    uVar7 = *(undefined4 *)(puVar11 + 0xf);
    uVar8 = *(undefined4 *)((longlong)puVar11 + 0x7c);
    *(undefined4 *)(puVar17 + 0xe) = *(undefined4 *)(puVar11 + 0xe);
    *(undefined4 *)((longlong)puVar17 + 0x74) = uVar6;
    *(undefined4 *)(puVar17 + 0xf) = uVar7;
    *(undefined4 *)((longlong)puVar17 + 0x7c) = uVar8;
    lVar12 = lVar12 + -1;
    puVar17 = puVar17 + 0x10;
    puVar11 = puVar11 + 0x10;
  } while (lVar12 != 0);
  uVar14 = FUN_7ff6184994c0();
  puVar15 = (undefined4 *)FUN_7ff618499ba0(uVar14,auStackX_8);
  FUN_7ff61907a6e0(param_1,*puVar15);
  return;
}


============================================================
FUNCTION FUN_7ff619079b60@7ff619079b60 size=159

void FUN_7ff619079b60(longlong param_1,undefined4 *param_2)

{
  undefined8 *puVar1;
  undefined8 *puVar2;
  undefined8 uVar3;
  undefined8 *puVar4;
  undefined8 *puVar5;
  longlong lVar6;
  undefined4 auStack_18 [2];
  undefined8 uStack_10;
  
  auStack_18[0] = *param_2;
  uStack_10 = *(undefined8 *)(param_2 + 2);
  puVar4 = (undefined8 *)FUN_7ff618516340(auStack_18,*(undefined4 *)PTR_DAT_7ff61a0e7180);
  lVar6 = 0x20;
  puVar5 = (undefined8 *)(param_1 + 0x180);
  do {
    puVar1 = puVar5 + 0x10;
    uVar3 = puVar4[1];
    puVar2 = puVar4 + 0x10;
    *puVar5 = *puVar4;
    puVar5[1] = uVar3;
    uVar3 = puVar4[3];
    puVar5[2] = puVar4[2];
    puVar5[3] = uVar3;
    uVar3 = puVar4[5];
    puVar5[4] = puVar4[4];
    puVar5[5] = uVar3;
    uVar3 = puVar4[7];
    puVar5[6] = puVar4[6];
    puVar5[7] = uVar3;
    uVar3 = puVar4[9];
    puVar5[8] = puVar4[8];
    puVar5[9] = uVar3;
    uVar3 = puVar4[0xb];
    puVar5[10] = puVar4[10];
    puVar5[0xb] = uVar3;
    uVar3 = puVar4[0xd];
    puVar5[0xc] = puVar4[0xc];
    puVar5[0xd] = uVar3;
    uVar3 = puVar4[0xf];
    puVar5[0xe] = puVar4[0xe];
    puVar5[0xf] = uVar3;
    lVar6 = lVar6 + -1;
    puVar4 = puVar2;
    puVar5 = puVar1;
  } while (lVar6 != 0);
  *puVar1 = *puVar2;
  return;
}


============================================================
FUNCTION FUN_7ff618c65aa0@7ff618c65aa0 size=187

/* WARNING: Function: __security_check_cookie replaced with injection: security_check_cookie */

void FUN_7ff618c65aa0(longlong param_1,undefined4 *param_2)

{
  undefined4 uVar1;
  undefined4 uVar2;
  undefined4 uVar3;
  char cVar4;
  undefined4 *puVar5;
  undefined1 auStack_48 [32];
  undefined4 auStack_28 [2];
  undefined8 uStack_20;
  longlong lStack_18;
  ulonglong uStack_10;
  
  uStack_10 = DAT_7ff61a119a88 ^ (ulonglong)auStack_48;
  auStack_28[0] = *param_2;
  uStack_20 = *(undefined8 *)(param_2 + 2);
  puVar5 = (undefined4 *)FUN_7ff618516340(auStack_28,*(undefined4 *)PTR_DAT_7ff61a0e7280);
  if (*(longlong *)(puVar5 + 1) != *(longlong *)(param_1 + 0x184)) {
    *(undefined8 *)(param_1 + 0x1a0) = 0xffffffffffffffff;
  }
  uVar1 = puVar5[1];
  uVar2 = puVar5[2];
  uVar3 = puVar5[3];
  *(undefined4 *)(param_1 + 0x180) = *puVar5;
  *(undefined4 *)(param_1 + 0x184) = uVar1;
  *(undefined4 *)(param_1 + 0x188) = uVar2;
  *(undefined4 *)(param_1 + 0x18c) = uVar3;
  *(undefined8 *)(param_1 + 400) = *(undefined8 *)(puVar5 + 4);
  cVar4 = FUN_7ff6185210a0(&lStack_18);
  if ((cVar4 != '\0') && (lStack_18 == *(longlong *)(param_1 + 0x184))) {
    *(undefined1 *)(param_1 + 0x199) = 1;
    return;
  }
  *(undefined1 *)(param_1 + 0x199) = 0;
  return;
}


============================================================
FUNCTION FUN_7ff6190d99c0@7ff6190d99c0 size=74

void FUN_7ff6190d99c0(longlong param_1,undefined4 *param_2)

{
  undefined8 uVar1;
  undefined8 *puVar2;
  undefined4 auStack_18 [2];
  undefined8 uStack_10;
  
  auStack_18[0] = *param_2;
  uStack_10 = *(undefined8 *)(param_2 + 2);
  puVar2 = (undefined8 *)FUN_7ff618516340(auStack_18,*(undefined4 *)PTR_DAT_7ff61a0e72f0);
  uVar1 = puVar2[1];
  *(undefined8 *)(param_1 + 0x1c0) = *puVar2;
  *(undefined8 *)(param_1 + 0x1c8) = uVar1;
  *(undefined8 *)(param_1 + 0x1d0) = puVar2[2];
  return;
}


============================================================
FUNCTION FUN_7ff6190d9900@7ff6190d9900 size=92

void FUN_7ff6190d9900(longlong param_1,undefined4 *param_2)

{
  undefined8 uVar1;
  undefined8 *puVar2;
  undefined4 auStack_18 [2];
  undefined8 uStack_10;
  
  auStack_18[0] = *param_2;
  uStack_10 = *(undefined8 *)(param_2 + 2);
  puVar2 = (undefined8 *)FUN_7ff618516340(auStack_18,*(undefined4 *)PTR_DAT_7ff61a0e7330);
  uVar1 = puVar2[1];
  *(undefined8 *)(param_1 + 0x180) = *puVar2;
  *(undefined8 *)(param_1 + 0x188) = uVar1;
  uVar1 = puVar2[3];
  *(undefined8 *)(param_1 + 400) = puVar2[2];
  *(undefined8 *)(param_1 + 0x198) = uVar1;
  uVar1 = puVar2[5];
  *(undefined8 *)(param_1 + 0x1a0) = puVar2[4];
  *(undefined8 *)(param_1 + 0x1a8) = uVar1;
  *(undefined4 *)(param_1 + 0x1b0) = *(undefined4 *)(puVar2 + 6);
  return;
}


============================================================
FUNCTION FUN_7ff61900e640@7ff61900e640 size=817

/* WARNING: Function: __security_check_cookie replaced with injection: security_check_cookie */

void FUN_7ff61900e640(longlong param_1,undefined4 *param_2)

{
  char cVar1;
  char cVar2;
  undefined4 uVar3;
  undefined4 uVar4;
  undefined4 uVar5;
  undefined8 uVar6;
  bool bVar7;
  undefined8 *puVar8;
  char cVar9;
  int iVar10;
  undefined8 *puVar11;
  int *piVar12;
  longlong lVar13;
  undefined8 *puVar14;
  int iVar15;
  undefined8 *puVar16;
  undefined1 auStack_78 [32];
  uint uStack_58;
  undefined1 auStack_54 [4];
  undefined4 auStack_50 [2];
  undefined8 uStack_48;
  longlong lStack_40;
  ulonglong uStack_38;
  
  uStack_38 = DAT_7ff61a119a88 ^ (ulonglong)auStack_78;
  uStack_48 = *(undefined8 *)(param_2 + 2);
  auStack_50[0] = *param_2;
  puVar11 = (undefined8 *)FUN_7ff618516340(auStack_50);
  lStack_40 = *(longlong *)(param_1 + 0x238);
  bVar7 = false;
  iVar10 = *(int *)(param_1 + 0x244);
  cVar1 = *(char *)(param_1 + 0x241);
  cVar2 = *(char *)((longlong)puVar11 + 0x51);
  if (iVar10 == *(int *)((longlong)puVar11 + 0x54)) {
    iVar15 = 0;
    if (0 < iVar10) {
      do {
        if (*(int *)(param_1 + 0x248 + (longlong)iVar15 * 4) !=
            *(int *)((longlong)puVar11 + (longlong)iVar15 * 4 + 0x58)) goto LAB_7ff61900e6d9;
        iVar15 = iVar15 + 1;
      } while (iVar15 < iVar10);
    }
  }
  else {
LAB_7ff61900e6d9:
    bVar7 = true;
  }
  if ((*(int *)(param_1 + 0x1c8) != -1) && (cVar1 != cVar2)) {
    func_0x7ff618c5ab20(*(undefined4 *)(param_1 + 0x1c8),cVar1,cVar2);
  }
  if ((((*(char *)((longlong)puVar11 + 0x2f1) != *(char *)(param_1 + 0x4e1)) &&
       (FUN_7ff61942f280(param_1,&uStack_58), uStack_58 != 0xffffffff)) &&
      (lVar13 = (ulonglong)((uStack_58 & 0x1fff) * DAT_7ff61a000e20) + DAT_7ff61a000e18, lVar13 != 0
      )) && ((*(byte *)(lVar13 + 0x40) & 1) != 0)) {
    uVar3 = *(undefined4 *)(lVar13 + 0x4c);
    lVar13 = FUN_7ff618ba9dc0(uVar3);
    if (*(int *)(lVar13 + 0x840) == -1) {
      thunk_FUN_7ff618150513(uVar3,3,0xffffffff);
    }
  }
  lVar13 = 5;
  puVar8 = (undefined8 *)(param_1 + 0x1f0);
  do {
    puVar16 = puVar11;
    puVar14 = puVar8;
    uVar6 = puVar16[1];
    *puVar14 = *puVar16;
    puVar14[1] = uVar6;
    uVar6 = puVar16[3];
    puVar14[2] = puVar16[2];
    puVar14[3] = uVar6;
    uVar6 = puVar16[5];
    puVar14[4] = puVar16[4];
    puVar14[5] = uVar6;
    uVar6 = puVar16[7];
    puVar14[6] = puVar16[6];
    puVar14[7] = uVar6;
    uVar6 = puVar16[9];
    puVar14[8] = puVar16[8];
    puVar14[9] = uVar6;
    uVar6 = puVar16[0xb];
    puVar14[10] = puVar16[10];
    puVar14[0xb] = uVar6;
    uVar6 = puVar16[0xd];
    puVar14[0xc] = puVar16[0xc];
    puVar14[0xd] = uVar6;
    uVar6 = puVar16[0xf];
    puVar14[0xe] = puVar16[0xe];
    puVar14[0xf] = uVar6;
    lVar13 = lVar13 + -1;
    puVar8 = puVar14 + 0x10;
    puVar11 = puVar16 + 0x10;
  } while (lVar13 != 0);
  uVar6 = puVar16[0x11];
  puVar14[0x10] = puVar16[0x10];
  puVar14[0x11] = uVar6;
  uVar6 = puVar16[0x13];
  puVar14[0x12] = puVar16[0x12];
  puVar14[0x13] = uVar6;
  uVar6 = puVar16[0x15];
  puVar14[0x14] = puVar16[0x14];
  puVar14[0x15] = uVar6;
  uVar6 = puVar16[0x17];
  puVar14[0x16] = puVar16[0x16];
  puVar14[0x17] = uVar6;
  uVar6 = puVar16[0x19];
  puVar14[0x18] = puVar16[0x18];
  puVar14[0x19] = uVar6;
  uVar3 = *(undefined4 *)((longlong)puVar16 + 0xd4);
  uVar4 = *(undefined4 *)(puVar16 + 0x1b);
  uVar5 = *(undefined4 *)((longlong)puVar16 + 0xdc);
